order_id,customer_email,customer_phone,customer_id,total_amount,currency,payment_status,payment_method,amount_paid,transaction_id,paid_at,event_time,refund_amount,refund_reason,refunded_at,tracking_code,carrier,shipment_status,region,shipping_address_line1,shipping_address_city,shipping_address_country,items,event_id,event_type,processed_at,event_date,is_paid,is_refunded,is_delivered,is_completed,is_cancelled,is_pending
ORD-000798,,,,,,,,,,,2026-02-17 00:16:39.027000+00:00,,,,TRK-35ac94046ee7,DHL,,,,,,,83959f0c153d4f4fda4fd9bba298fbacc28ca4be3278d86a44b3dd26c2e990db,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.029000+00:00,,,,819289661,FedEx,,,,,,,8a167141d2b813ba03f4ac0072a32800ba81616685fa905331b6c9a9d5be7eb7,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000095,,,,,,,,,,,2026-02-17 00:16:39.030000+00:00,,,,TRK-f55fae20ca9d,Local,,,,,,,f7f6c4a9a3bb7bb149827fb6560010dd731fcb32c37661d8f96f5a4a79e63b0e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000038,,,,,,,,,,,2026-02-17 00:16:39.031000+00:00,,,,TRK-eb38227bc691,DHL,,,,,,,d9c1ef70e3903cbe96ce0ef5dc2c5ddfe524ec03365b877ece1c6e2dc2345aca,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001131,,,,,,,,,,,2026-02-17 00:16:39.032000+00:00,,,,TRK-a8f3da776f70,Kwik,,,,,,,698f137598f68bf40114fcc6d4618e5dddfcce31b2e7b083f76333a16d95afa2,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000862,,,,,,,,,,,2026-02-17 00:16:39.033000+00:00,,,,TRK2584305,Local,,,,,,,4a4ac2ced7bcd11919deae9566a25a98d534cf000ad53642e520117765f79627,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000539,,,,,,,,,,,2026-02-17 00:16:39.033000+00:00,,,,TRK1999252,Local,,,,,,,5a2a0ebb022281cced394c3d56dd1727d4fb2635370d5d6ea21ed016bab4e101,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.034000+00:00,,,,483590806,FedEx,,,,,,,30a0fb5615d507989b6eb108787cd8fb2f447f0d5abb244acd2cdd7d8a95b514,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000588,,,,,,,,,,,2026-02-17 00:16:39.035000+00:00,,,,TRK-ee993b748fcd,Kwik,,,,,,,f7b8a50583967df060d59b3371e2f6f1352809f09c50a917121a94e4480d23ff,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.035000+00:00,,,,609917976,FedEx,,,,,,,e2bca8d8c00fbe03ebe6aec53612e7d201db5a90dd1a1567c3c5d0d77119237e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.036000+00:00,,,,530603902,DHL,,,,,,,d797840fd98a4d5dbd0f23afc7166e892198d1267213a4d9fc222f4b3121c45f,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000325,,,,,,,,,,,2026-02-17 00:16:39.037000+00:00,,,,TRK9573604,Kwik,,,,,,,6f9cc19932df91ca8d05148dc02a059cb920e8799ffe3ad1f6058d6887db5c4c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.037000+00:00,,,,887913698,GIG,,,,,,,4f5a53aaeb25aaf59bedb6a5b357229be2dcfaf4c3481bdaf079ef155afe1796,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.038000+00:00,,,,615532367,FedEx,,,,,,,7f08ae4b58f7fd7424c07909c9fbd3a5879f6f15e0bc6df1b4978fcc7578f920,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000527,,,,,,,,,,,2026-02-17 00:16:39.039000+00:00,,,,TRK7390415,Local,,,,,,,1378d4e57bf6cfe0f05485387300b03320eb9f90b016e9728372881d0863817e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000643,,,,,,,,,,,2026-02-17 00:16:39.039000+00:00,,,,TRK-3e96a2a3c085,Kwik,,,,,,,7c6ba873212f96148fdc1107ce5fe262c437d487c34b1c231f730650cda39d96,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000042,,,,,,,,,,,2026-02-17 00:16:39.040000+00:00,,,,TRK5694772,GIG,,,,,,,4f0d18839f2be1a61c6874cb4e4011b5374ca7f339098add6de19d0b314a9027,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.041000+00:00,,,,324963201,Local,,,,,,,58f5132c03083a83acf2d4ddd76516dcebb889a85f791d76f13782651525907a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000758,,,,,,,,,,,2026-02-17 00:16:39.042000+00:00,,,,TRK-12f9c5d69d36,Kwik,,,,,,,dc463104dcb2d34e20981184ee58cb82e70dc2a061d938239a654cc932926241,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001047,,,,,,,,,,,2026-02-17 00:16:39.042000+00:00,,,,TRK8737204,DHL,,,,,,,b657b40c3af20e99b06d9711dd6f4c6b7a25251681c45b5012fcd9a4bc3c7770,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.043000+00:00,,,,961043954,DHL,,,,,,,151bc1223ad5d77f56f34ab3226a92987c4b7d397c03f2c1475e6804f8b750d8,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001024,,,,,,,,,,,2026-02-17 00:16:39.044000+00:00,,,,TRK-5f095770a871,GIG,,,,,,,4ea64177d38fc9b329b54b3ee48e5cd04ea83fed31dc03f4838ae522da8fffbb,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.045000+00:00,,,,707395067,Kwik,,,,,,,6e72c16e88a4ac9c2e522d1523aad03fd08d7a7661f2bb3bcde86d1d2fb4daeb,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000352,,,,,,,,,,,2026-02-17 00:16:39.046000+00:00,,,,TRK3672467,GIG,,,,,,,9b8c91366659b83d22a7df037279842cbe7631b5f850cd7f314b773a76d33b4a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000535,,,,,,,,,,,2026-02-17 00:16:39.047000+00:00,,,,TRK-c08fa68a2d18,Kwik,,,,,,,35c254caf1e1fab2f35ac405c76104dc379659d091f9e736f0956ce9b84058f6,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000175,,,,,,,,,,,2026-02-17 00:16:39.048000+00:00,,,,TRK1545988,DHL,,,,,,,26a08fb62c6037be2aee62a671ed676dd8f7bc188f4758e23a5af0a59114b745,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000621,,,,,,,,,,,2026-02-17 00:16:39.048000+00:00,,,,TRK6502557,DHL,,,,,,,09f193e1350c102f4fa1fa96c6e5ee74f843fbcea92451512ca5aea7dbe7e5c4,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000833,,,,,,,,,,,2026-02-17 00:16:39.049000+00:00,,,,TRK-8002f3df1511,FedEx,,,,,,,1f6b609da98ceab933add383e675a7f0ed7d65a032e6f243d3372cc729073b1a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.050000+00:00,,,,912953330,Kwik,,,,,,,67fd886e4a100e7158a17b9ba1a511c58715a97a351a0dfc4a2d1c8efdc72472,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000117,,,,,,,,,,,2026-02-17 00:16:39.050000+00:00,,,,TRK2776602,Kwik,,,,,,,16f752456116c027204fcaadf61e21092a6f0861fe5cd2beaebca0f856cf17a1,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001062,,,,,,,,,,,2026-02-17 00:16:39.051000+00:00,,,,TRK-69582e62fbdb,DHL,,,,,,,47ada06cb2ae13eb6ebdcd6cee7f089f627a92ba93fff098719d22e373c49c5e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.052000+00:00,,,,150077536,Kwik,,,,,,,0423e9b3686696b113c099acdfac6b4622458d7af203b8f9c0ada86aae4678e0,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000538,,,,,,,,,,,2026-02-17 00:16:39.052000+00:00,,,,TRK3431866,Kwik,,,,,,,a1b3a1fd849624dce67c048a89ff9f45ee0b54339032bd993563784780cdc6cb,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000829,,,,,,,,,,,2026-02-17 00:16:39.053000+00:00,,,,TRK2087122,DHL,,,,,,,0be60bfd50127fe67e5414e0131681c2435fd314d37007df06b412cd71c7af31,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000673,,,,,,,,,,,2026-02-17 00:16:39.054000+00:00,,,,TRK-da90f8c95c26,GIG,,,,,,,110c5da3f62a91bdc763a555c870424d69ad1604ff4edd391165d07cf555a0ab,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000522,,,,,,,,,,,2026-02-17 00:16:39.054000+00:00,,,,TRK-07af8e06c5ff,FedEx,,,,,,,c4a624c85c0b05ede5d229b46fac1df79700e7e1bfa34a30844df06eca22c7ee,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001104,,,,,,,,,,,2026-02-17 00:16:39.055000+00:00,,,,TRK-9ddef2559185,Kwik,,,,,,,2eeb8aa5bc298504fd7cbc28241e54027c42abc9cdb0e0498cab021e25c487ac,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001182,,,,,,,,,,,2026-02-17 00:16:39.056000+00:00,,,,TRK1794762,DHL,,,,,,,7702b3e498022d9fd46855862e07d6378400d3c0bb764bed5f379f79047e7864,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000641,,,,,,,,,,,2026-02-17 00:16:39.057000+00:00,,,,TRK1100103,DHL,,,,,,,94437f524342d47637fb7480b993a59af8559420c99f954afb4408bfdb63aadb,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000012,,,,,,,,,,,2026-02-17 00:16:39.057000+00:00,,,,TRK9090286,FedEx,,,,,,,c0f229da5d6ee0b0f7000bcf61ff82452deaaec582b0e8b53b9f7737682c1fc4,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000094,,,,,,,,,,,2026-02-17 00:16:39.058000+00:00,,,,TRK5344373,DHL,,,,,,,828aee1b58ad951b34c7bdcd772655bc132daebdff780bbd199fa9021aefa4ce,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000421,,,,,,,,,,,2026-02-17 00:16:39.059000+00:00,,,,TRK-402ce8507dd7,Local,,,,,,,cd2a76c84c4e32a798e0f2a0d532c1c1fe99fa4edf040e4772d7af16744b9853,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.060000+00:00,,,,662509115,DHL,,,,,,,60fd74c1248a5e9d147ecb86bcfce1b97bcd3886d88e198f223479393d7d85d0,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001181,,,,,,,,,,,2026-02-17 00:16:39.061000+00:00,,,,TRK-1a1c3e824d7e,Kwik,,,,,,,9c42432d7848dfa7a24aa181e7b65d755c5999851225bd32f97e624983f64d23,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.062000+00:00,,,,956413586,FedEx,,,,,,,4877fdc57cf39119af608f43f073aa0df7bddc1ca10a0bccb7e9c379820fc465,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000265,,,,,,,,,,,2026-02-17 00:16:39.063000+00:00,,,,TRK-777b74853224,Kwik,,,,,,,5df5c3fd9e28978b624c83a072a0a28abd1199e2690a0eb5658f5f45e7f44beb,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.064000+00:00,,,,889441158,DHL,,,,,,,e3da3be199bfa8c22a2d6d0c544b52e5ebd9aeae8d61686a3d217122c7f9a559,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.065000+00:00,,,,908825076,FedEx,,,,,,,0099870abb982031267fd978d073997c5e0b7fd6382d344aa993ee91ae390b9d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000158,,,,,,,,,,,2026-02-17 00:16:39.065000+00:00,,,,TRK3227237,DHL,,,,,,,e0f3b645bb43d7ace40c38a4596159e48acb6e7f28a1a3f797275ac00b5a13a2,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000737,,,,,,,,,,,2026-02-17 00:16:39.066000+00:00,,,,TRK-a42bdeffbd10,Local,,,,,,,d325ac40971fedd8bf801fee23469116b3c0afcc5ec057cadb968f1533619b12,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000041,,,,,,,,,,,2026-02-17 00:16:39.067000+00:00,,,,TRK2967353,Kwik,,,,,,,bfa5bb88a51733d8736c7ce1025f484570e45d2a30638b3198fc67d235aefd8b,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000115,,,,,,,,,,,2026-02-17 00:16:39.067000+00:00,,,,TRK-f02f278d4994,Local,,,,,,,c0b0a71ed890b80b171d7799ef53677ff2eda47290f581d631e8991a7bf3a497,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000589,,,,,,,,,,,2026-02-17 00:16:39.068000+00:00,,,,TRK-756a1cca1297,Kwik,,,,,,,b4a24e456e21057c96b9c2d43bd03731fba2717ff48860a9cf442ad9322eefe2,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000849,,,,,,,,,,,2026-02-17 00:16:39.069000+00:00,,,,TRK-462f0d76638b,FedEx,,,,,,,b40e913a68920691124832b8f20bef873dd9497d15977d1e84be20aade682a5d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.069000+00:00,,,,125341183,Local,,,,,,,68e5c5834680622addac494ea259bb3aa316be650d278f593ce27f7ac137ae7c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000328,,,,,,,,,,,2026-02-17 00:16:39.070000+00:00,,,,TRK6499106,DHL,,,,,,,973196df25ccb5e87172f4ddebaf519bfad1d253ac07447b8d80f1f79bf767c8,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001006,,,,,,,,,,,2026-02-17 00:16:39.071000+00:00,,,,TRK3761697,Local,,,,,,,751cdfaedfe60a9093476bf65269a91ca851b34dff32e0b9f463c3ae32631eee,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001027,,,,,,,,,,,2026-02-17 00:16:39.072000+00:00,,,,TRK1220581,GIG,,,,,,,4ff656ef5609ac93aef56be65920d8d0bd10d79cdde285292af9ba30c821de30,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.072000+00:00,,,,198645776,DHL,,,,,,,9c29355ef2d220b196e1e416a23fbb09f68b8f78415cab3a12e0774ab7f12e7e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.073000+00:00,,,,194267293,Kwik,,,,,,,a210f3fd53582370e87e4c214c994511db56e792a9eecd5720c68c6ba564d713,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001051,,,,,,,,,,,2026-02-17 00:16:39.073000+00:00,,,,TRK-d674d8912518,DHL,,,,,,,617ad0307ac5cc30d9784be2dd47861c30c7fd3ae6f1d589f1c80d9e045a11dc,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001009,,,,,,,,,,,2026-02-17 00:16:39.074000+00:00,,,,TRK4570879,FedEx,,,,,,,366ec2762f74449915c65646f1988f893b91e5c627651ccc0bb29d089c522090,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000443,,,,,,,,,,,2026-02-17 00:16:39.075000+00:00,,,,TRK-b645365fcb35,Local,,,,,,,217d317dd15387a24bb1f5b2c44690f95899cd6d2e0db29218036dff52f3cd4c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000416,,,,,,,,,,,2026-02-17 00:16:39.076000+00:00,,,,TRK-69321e657340,DHL,,,,,,,696300225129566064168de92ba878da05aa7866b5c05daec8d1a03c9c047686,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000752,,,,,,,,,,,2026-02-17 00:16:39.076000+00:00,,,,TRK2452043,Kwik,,,,,,,bc9a12546572eea788022c2177d1f8b3af6933c012a80eb233de7567322f4f98,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.077000+00:00,,,,303681505,Kwik,,,,,,,ba84e1c96bd4fe1c2bf5eb49831abd1c68e3e2b99b008057a17a9baaeb402ffb,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000883,,,,,,,,,,,2026-02-17 00:16:39.078000+00:00,,,,TRK7255093,Kwik,,,,,,,19cc69471c5e0ab5e06bc9618d19c93b7ce50d639e7d285ed2e62afcf1c0306a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.079000+00:00,,,,415192850,DHL,,,,,,,4134bcec7a7c4d9c2ca638cbb0ad87f09b39c0373709fdd3419236be4264aa8a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.080000+00:00,,,,541148363,FedEx,,,,,,,7efbc66bbb64fb0549af4645bcc89011ddd0a7287c211b74c24ffe2f2b5b872c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000468,,,,,,,,,,,2026-02-17 00:16:39.081000+00:00,,,,TRK-0ef4da7c6051,GIG,,,,,,,dea493c338bb61e8e2a29dc3b5ccfad761b395db2bb1e4daf9c9736a859c931e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000493,,,,,,,,,,,2026-02-17 00:16:39.082000+00:00,,,,TRK-2b13dbe1f2b7,Local,,,,,,,c98c6c53c276625c075f7dd3f2b9a31561d1eaa811676091fa1c5aee9c2a8cfa,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000315,,,,,,,,,,,2026-02-17 00:16:39.082000+00:00,,,,TRK1718473,FedEx,,,,,,,6539fc9d58610659b7f10a0412343d72bc1beef670566add1c6501372fec74a6,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000329,,,,,,,,,,,2026-02-17 00:16:39.083000+00:00,,,,TRK4246928,FedEx,,,,,,,5783209f71510cbfcffc405617835e6c32732d1771929bcbf67dfb59497ecddd,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001086,,,,,,,,,,,2026-02-17 00:16:39.084000+00:00,,,,TRK-b33fec00159d,Local,,,,,,,a54ea4cf726f36f109a25185a941c0170bedc66ebf84bb37fdd02b0e0e8d0f6d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001111,,,,,,,,,,,2026-02-17 00:16:39.084000+00:00,,,,TRK-635b5b7d80fb,Local,,,,,,,28e7d7023e99fc37b5c4407814cec2aeedd17d226ef4ad51d6f8883a542bbb7e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.085000+00:00,,,,515760577,Local,,,,,,,d4e8eb4d5095b550440c1712c91032d09919693e63eb38b13022985d7f4f8f74,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000024,,,,,,,,,,,2026-02-17 00:16:39.086000+00:00,,,,TRK-aef34d279abd,GIG,,,,,,,d0c21c3829ea90b80fc6109a110052409df5effeab7b4e1c7a7dd9dee2e622a9,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000757,,,,,,,,,,,2026-02-17 00:16:39.086000+00:00,,,,TRK-8d422cad3a7c,Local,,,,,,,c11736c6e395fcdc6d85568dda1300aabb522530bfc87fa6d780aa59e1b9b688,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000275,,,,,,,,,,,2026-02-17 00:16:39.087000+00:00,,,,TRK-0dd2f26e8352,DHL,,,,,,,cb930d86af3884a946eafd911c4de6955f1e6c6d31a553ffcc4847b6ef2fc1b5,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.088000+00:00,,,,878922249,Kwik,,,,,,,918026e78445391c809cb1600f594256540aa5abf34663388fdbc6c3bc1e0eb8,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000530,,,,,,,,,,,2026-02-17 00:16:39.089000+00:00,,,,TRK7327471,Kwik,,,,,,,aa87667d198117267ddb5f6fa22eb9bee4bc8247a872d2a4628170be4a1664e6,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.089000+00:00,,,,838458371,Local,,,,,,,df19a68ab9c9506c41b69cf1ed10e37d551e79a01e5d5674a0c4193ef32306cd,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000061,,,,,,,,,,,2026-02-17 00:16:39.090000+00:00,,,,TRK4734112,Kwik,,,,,,,cb92230f059a05551889b58741598892252cfaef9973b91cbc6d5a16c475013d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.091000+00:00,,,,789787994,GIG,,,,,,,511e2c0ded056af7340736d3aba53e6e322119bded0883d069550c3093e6e179,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.092000+00:00,,,,408519434,DHL,,,,,,,aeef43abf4927955cac3e73ed592c734d4e4b55908d6808e7f48d0e060a8a6fe,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000165,,,,,,,,,,,2026-02-17 00:16:39.092000+00:00,,,,TRK3803279,Kwik,,,,,,,f98c8546a917ab634596652aba2e0468612207ea75d8ad14564944f947ebdc0e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000245,,,,,,,,,,,2026-02-17 00:16:39.093000+00:00,,,,TRK2865814,GIG,,,,,,,7c649449b2f378adcadc36e7d9792f0922211c7feec9841950028af2eb9384fb,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.094000+00:00,,,,573016706,DHL,,,,,,,90a29f6a26a2518df8e067599192da674274934d170241e52889300345e0d026,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001067,,,,,,,,,,,2026-02-17 00:16:39.095000+00:00,,,,TRK9150018,Local,,,,,,,c178609d98c32cfd3a4ca4485d0b185a1afe6987074a11194ecbc8222f28ecdb,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.096000+00:00,,,,531537475,FedEx,,,,,,,38347c14e30506920bde69067d89f3ba1f8e15bbadca3336d50fb9c352a95aff,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000931,,,,,,,,,,,2026-02-17 00:16:39.097000+00:00,,,,TRK-bda88670ed06,FedEx,,,,,,,61d878a8d34dea882c0e5c72cd9550c84cb7633fcdd8a2a0e09334c86fe1370e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.098000+00:00,,,,211898365,Kwik,,,,,,,3f7e826ee2e9abf76165dffb8cc0198ba6bb45904ba3b02a848d10dccebda8aa,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.098000+00:00,,,,995840111,GIG,,,,,,,901c98c44f37f9481fe6e786a8a5fb9f9e7dabd0145bb1e92ac9a9cd1b1056fd,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:39.099000+00:00,,,,193283040,FedEx,,,,,,,1d942e18f475c23ef4e6a0d1237872239663f17d6740395dbc016123b926da50,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000124,,,,,,,,,,,2026-02-17 00:16:39.100000+00:00,,,,TRK-460d42939445,Kwik,,,,,,,182c47b9d6df62bea0afd5325e10549d47511e535d44f7a5dda73b433c251fec,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001188,,,,,,,,,,,2026-02-17 00:16:39.101000+00:00,,,,TRK-5f862e4d7570,DHL,,,,,,,12a0db91e1349cb849a935c7b7f4c0f77102edf20586c2739155cf819b3166ad,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
